Income,Kidhome,Recency,MntWines,NumWebPurchases,TotalChildren,Response
1.8837327412404405,1.2303791192683002,-0.807246126835366,1.3581310005350564,1.4214004488258092,0.8742731154031984,1
-0.8208202386839354,-1.2246507163185976,-0.02187652711115841,-1.3931088667525808,-0.8459475314354912,-0.003805005189233844,0
0.5823828716110656,0.0028642014748513378,-0.7389531181636957,0.6235312400517926,1.6481352468519392,-0.8818831257816662,1
-0.44852315708331436,1.2303791192683002,1.992767228703113,-0.8503472602808702,-0.8459475314354912,1.7523512359956308,0
1.1976841415714088,0.0028642014748513378,-1.1828576745295523,0.9604177544135442,1.8748700448780693,0.8742731154031984,1
-0.8955202532103563,-1.2246507163185976,0.7634930726130491,-0.6023613538756919,-1.2994171274877513,-0.003805005189233844,0
-0.6142494929920075,1.2303791192683002,0.3878815249188629,-0.7052988999306715,-0.6192127334093611,-0.003805005189233844,0
0.0020829121381788994,1.2303791192683002,-0.39748807480534465,0.6188522606856572,0.5144612567212891,1.7523512359956308,1
-0.8140032895055274,-1.2246507163185976,0.3878815249188629,-0.6117193126079629,-0.39247793538323106,-0.003805005189233844,0
1.2171038539367895,0.0028642014748513378,-0.9438321441787064,0.1556333034382489,-0.16574313735710103,-0.8818831257816662,1
0.5059070131810257,0.0028642014748513378,-0.5682205964845202,1.6201538450386408,1.1946656507996791,0.8742731154031984,1
-1.1793688513533132,0.0028642014748513378,1.2415441333147408,-1.1030121460521838,-1.2994171274877513,-0.003805005189233844,0
-0.9817346104666934,-1.2246507163185976,0.4903210379263683,-1.11704908415059,-1.2994171274877513,-1.7599612463740983,0
0.280260266846998,1.2303791192683002,-1.1828576745295523,1.5827220101095574,0.28772645869515906,1.7523512359956308,1
0.038115357795478574,1.2303791192683002,-0.46578108347701486,0.7498636829374494,0.5144612567212891,1.7523512359956308,1
-0.700177423812277,1.2303791192683002,1.3781301506580812,-1.0281484761940167,-1.0726823294616212,-0.003805005189233844,0
-1.4570879237644243,-1.2246507163185976,0.5586140465980385,-0.7380517554936196,-0.8459475314354912,-1.7599612463740983,0
-1.5635239874071314,1.2303791192683002,1.4464231593297514,-1.1404439809812672,-1.0726823294616212,1.7523512359956308,0
1.4008177700305258,1.2303791192683002,-0.7730996224995308,1.4002418148302753,0.5144612567212891,-0.003805005189233844,1
1.4024217580725042,0.0028642014748513378,-1.3535901962087278,0.7171108273745014,1.4214004488258092,0.8742731154031984,1
-1.5467393982535722,-1.2246507163185976,0.422028029254698,-1.126407042882861,-1.0726823294616212,-0.8818831257816662,0
-1.1545070367026486,0.0028642014748513378,1.1049581159714001,-1.0796172492215066,-0.8459475314354912,0.8742731154031984,0
-0.7548275878139684,0.0028642014748513378,1.5830091766730918,-0.9064950126744954,-0.8459475314354912,0.8742731154031984,0
0.8715017161776657,-1.2246507163185976,-1.2170041788653874,0.529951652729084,0.5144612567212891,-0.003805005189233844,1
-0.876157826132189,-1.2246507163185976,0.5927605509338736,-0.8222733840840575,-1.2994171274877513,-0.8818831257816662,0
0.5606144624699306,0.0028642014748513378,-0.3633415704695095,1.769881184754975,0.9679308527735492,-0.8818831257816662,1
0.7371104323747643,0.0028642014748513378,-0.9779786485145415,0.8434432702601582,0.9679308527735492,0.8742731154031984,1
-0.8490618852801972,1.2303791192683002,0.3537350205830278,-1.074938269855371,-0.39247793538323106,1.7523512359956308,0
-0.45688680901648726,-1.2246507163185976,0.3195885162471927,-1.2153076508394343,-1.0726823294616212,-0.003805005189233844,0
-0.9624294686757395,0.0028642014748513378,0.21714900323968736,-0.9953956206310687,-1.2994171274877513,0.8742731154031984,0
-0.6888349369440014,1.2303791192683002,0.729346568277214,-1.3931088667525808,-0.39247793538323106,0.8742731154031984,0
0.41041243939609956,-1.2246507163185976,-1.3194436918728927,0.4831618590677295,0.06099166066902901,-0.003805005189233844,1
-0.7835275167079384,-1.2246507163185976,0.4561745335905331,-0.7754835904227031,-0.39247793538323106,-1.7599612463740983,0
2.235006122433702,-1.2246507163185976,-0.8755391355070362,0.9136279607521898,0.9679308527735492,-1.7599612463740983,1
-1.0951021938622356,0.0028642014748513378,0.5244675422622034,-0.9298899095051726,-0.6192127334093611,-0.003805005189233844,0
-1.4810904591068863,0.0028642014748513378,1.070811611635565,-0.8831001158438182,-0.39247793538323106,-0.003805005189233844,0
0.2541381758776361,-1.2246507163185976,-0.7389531181636957,0.42233512730796885,1.6481352468519392,-0.003805005189233844,1
-1.244101225904583,0.0028642014748513378,0.4903210379263683,-1.0609013317569649,-0.8459475314354912,-0.003805005189233844,0
-0.4966427983426653,0.0028642014748513378,0.9683720986280598,-0.8175944047179221,-1.2994171274877513,-0.003805005189233844,0
-0.7465785064552225,1.2303791192683002,1.8561812113597727,-0.784841549154974,-1.0726823294616212,1.7523512359956308,0
-0.7897716130142113,1.2303791192683002,-0.02187652711115841,-1.1404439809812672,-0.39247793538323106,-0.003805005189233844,0
-1.4173319344382462,0.0028642014748513378,0.4903210379263683,-0.7801625697888386,-1.2994171274877513,-0.8818831257816662,0
-0.029824992839747842,0.0028642014748513378,0.18300249890385226,-0.967321744434256,-0.6192127334093611,0.8742731154031984,0
-0.7098586373513607,0.0028642014748513378,1.5147161680014216,-0.9907166412649332,-0.8459475314354912,-0.003805005189233844,0
1.2519333085626057,-1.2246507163185976,-1.0121251528503765,0.8761961258231062,1.6481352468519392,-1.7599612463740983,1
0.4126465655974266,0.0028642014748513378,-0.9779786485145415,0.4925198178000004,1.1946656507996791,0.8742731154031984,1
2.2270434675110238,0.0028642014748513378,-1.2852971875370576,0.820048373429481,1.8748700448780693,-0.8818831257816662,1
-1.6596486993514061,-1.2246507163185976,0.2512955075755225,-0.976679703166527,-1.0726823294616212,-0.003805005189233844,0
1.1259629619800904,0.0028642014748513378,-0.6365136051561904,0.9884916306103568,0.06099166066902901,0.8742731154031984,1
0.5538547985787361,-1.2246507163185976,-0.5340740921486851,0.7217898067406369,0.28772645869515906,-0.003805005189233844,1
-0.9019362053782698,1.2303791192683002,1.5488626723372567,-1.0141115380956105,-1.2994171274877513,1.7523512359956308,0
0.7896410407495557,1.2303791192683002,-1.3194436918728927,1.1007871353976073,1.4214004488258092,0.8742731154031984,1
-0.38619676459501223,-1.2246507163185976,0.8659325856205544,-0.6163982919740982,-1.0726823294616212,-0.8818831257816662,0
0.46712487373747746,-1.2246507163185976,-0.807246126835366,1.1803297846219096,1.6481352468519392,-1.7599612463740983,1
-1.180800983533651,0.0028642014748513378,1.4805696636655865,-1.1965917333748926,-1.2994171274877513,-0.003805005189233844,0
0.6477453843216839,1.2303791192683002,-0.46578108347701486,0.3661873749143436,-0.16574313735710103,1.7523512359956308,1
-0.7851315047499168,0.0028642014748513378,1.4805696636655865,-0.9018160333083599,-1.0726823294616212,-0.003805005189233844,0
-0.5793054677917645,1.2303791192683002,1.5488626723372567,-0.6865829824661298,-1.2994171274877513,-0.003805005189233844,0
1.6902803263204071,1.2303791192683002,-1.114564665857882,0.7264687861067722,1.1946656507996791,1.7523512359956308,1
-0.4453724662865712,0.0028642014748513378,1.03666510729973,-1.159159898445809,-1.0726823294616212,-0.8818831257816662,0
-1.0357546363090362,-1.2246507163185976,1.992767228703113,-1.0281484761940167,-1.2994171274877513,-0.003805005189233844,0
-0.7408499777338712,0.0028642014748513378,1.0025186029638948,-0.9486058269697143,-0.39247793538323106,-0.8818831257816662,0
-1.3836481855567007,1.2303791192683002,1.3781301506580812,-0.742730734859755,-0.8459475314354912,-0.003805005189233844,0
-0.12102317008366054,0.0028642014748513378,1.8903277156956078,-1.1731968365442154,-1.0726823294616212,-0.8818831257816662,0
-1.0456077057097604,-1.2246507163185976,0.14885599456801715,-1.0562223523908294,-1.0726823294616212,-0.8818831257816662,0
-0.6672956689517205,0.0028642014748513378,-0.02187652711115841,-1.11704908415059,-0.8459475314354912,-0.8818831257816662,0
-0.3690111784309583,-1.2246507163185976,-0.2950485617978393,-0.7661256316904322,-1.2994171274877513,-1.7599612463740983,0
0.30323166701961674,-1.2246507163185976,0.7634930726130491,-0.7520886935920259,-1.2994171274877513,-1.7599612463740983,0
1.0703962333829828,0.0028642014748513378,-1.080418161522047,0.8621591877247,0.7411960547474191,-0.8818831257816662,1
-0.6201498775749993,0.0028642014748513378,1.1049581159714001,-1.0562223523908294,-1.0726823294616212,0.8742731154031984,0
1.5379587476196759,-1.2246507163185976,-0.7389531181636957,0.47380390033545866,-0.16574313735710103,-0.8818831257816662,1
1.6468007933253506,1.2303791192683002,-1.1487111701937172,0.7639006210358558,1.8748700448780693,-0.003805005189233844,1
0.974156950864281,1.2303791192683002,-0.6023671008203553,1.0306024449055757,0.5144612567212891,0.8742731154031984,1
1.6247459577481482,1.2303791192683002,-0.39748807480534465,1.29262528940916,1.8748700448780693,1.7523512359956308,1
-1.0261879933443794,1.2303791192683002,-0.05602303144699352,-1.0609013317569649,-0.8459475314354912,-0.003805005189233844,0
-1.0110073922327985,0.0028642014748513378,0.9000790899563896,-1.1123701047844545,-0.8459475314354912,0.8742731154031984,0
0.8379898231577606,0.0028642014748513378,-1.1487111701937172,0.6141732813195218,1.6481352468519392,0.8742731154031984,1
1.1799829878224333,0.0028642014748513378,-0.7389531181636957,1.5593271132788802,-0.16574313735710103,0.8742731154031984,1
0.16666354230260175,-1.2246507163185976,-0.9438321441787064,1.6341907831370472,0.5144612567212891,-1.7599612463740983,1
1.5234082846674437,-1.2246507163185976,-1.2511506832012225,1.1428979496928262,1.8748700448780693,-1.7599612463740983,1
